county_fips,state_abbr,county_name,cmr_facility_count,cct_facility_count,svi_percentile,svi_quartile,rucc_code,metro_indicator,total_population,adult_pop_45plus,rate_excluded,cmr_rate_per_100k,cct_rate_per_100k
37071,NC,Gaston,0,2,0.65,3,1.0,1,237242,102389,0,0.0,1.953334830890037
35019,NM,Guadalupe,0,0,0.8791,4,9.0,0,4292,1874,0,0.0,0.0
30037,MT,Golden Valley,0,0,0.1451,1,8.0,0,835,495,1,,
37101,NC,Johnston,0,1,0.5294,3,1.0,1,241955,97658,0,0.0,1.0239816502488277
06085,CA,Santa Clara,2,5,0.3614,2,1.0,1,1877592,762487,0,0.26229955395960847,0.6557488848990213
45019,SC,Charleston,3,4,0.4343,2,2.0,1,424367,180770,0,1.6595674060961443,2.2127565414615256
53005,WA,Benton,0,0,0.6405,3,2.0,1,215219,82451,0,0.0,0.0
29001,MO,Adair,0,0,0.4006,2,7.0,0,25122,8727,0,0.0,0.0
39043,OH,Erie,0,0,0.4015,2,3.0,1,74035,37239,0,0.0,0.0
17183,IL,Vermilion,0,0,0.6806,3,4.0,0,71652,32293,0,0.0,0.0
29189,MO,St. Louis,4,3,0.3401,2,1.0,1,987059,436933,0,0.9154721662131265,0.6866041246598449
17007,IL,Boone,0,0,0.4655,2,2.0,1,53202,23439,0,0.0,0.0
06103,CA,Tehama,0,0,0.9271,4,4.0,0,64896,28947,0,0.0,0.0
55025,WI,Dane,4,2,0.1855,1,2.0,1,575347,216087,0,1.8511062673830447,0.9255531336915224
48151,TX,Fisher,0,0,0.4248,2,8.0,0,3612,1801,0,0.0,0.0
22085,LA,Sabine,0,0,0.8848,4,8.0,0,21906,10129,0,0.0,0.0
17137,IL,Morgan,0,0,0.4935,2,4.0,0,32140,15014,0,0.0,0.0
13235,GA,Pulaski,0,0,0.9376,4,8.0,0,10095,4828,0,0.0,0.0
37015,NC,Bertie,0,0,0.9586,4,9.0,0,16922,8789,0,0.0,0.0
37167,NC,Stanly,0,0,0.6631,3,6.0,0,65699,29622,0,0.0,0.0
47143,TN,Rhea,0,0,0.7238,3,6.0,0,33924,15698,0,0.0,0.0
37079,NC,Greene,0,0,0.9863,4,8.0,0,20530,8859,0,0.0,0.0
21131,KY,Leslie,0,0,0.5746,3,9.0,0,9864,4728,0,0.0,0.0
24039,MD,Somerset,0,0,0.8794,4,3.0,1,24910,10425,0,0.0,0.0
17123,IL,Marshall,0,0,0.0894,1,2.0,1,11683,5926,0,0.0,0.0
21143,KY,Lyon,0,0,0.1845,1,8.0,0,9187,4801,0,0.0,0.0
48095,TX,Concho,0,0,0.7534,4,8.0,0,3297,1557,0,0.0,0.0
48081,TX,Coke,0,0,0.6379,3,8.0,0,3352,1680,0,0.0,0.0
47133,TN,Overton,0,0,0.252,2,9.0,0,23327,11235,0,0.0,0.0
26063,MI,Huron,0,0,0.2046,1,9.0,0,30927,16848,0,0.0,0.0
26069,MI,Iosco,0,0,0.4362,2,7.0,0,25373,14857,0,0.0,0.0
13069,GA,Coffee,0,0,0.9609,4,7.0,0,43317,16743,0,0.0,0.0
13299,GA,Ware,0,0,0.9596,4,5.0,0,36243,14814,0,0.0,0.0
38037,ND,Grant,0,0,0.2097,1,8.0,0,2215,1214,0,0.0,0.0
22051,LA,Jefferson,2,1,0.8295,4,1.0,1,421777,186829,0,1.0704976208190378,0.5352488104095189
22103,LA,St. Tammany,0,2,0.4868,2,2.0,1,275583,122564,0,0.0,1.6318005287033712
19083,IA,Hardin,0,0,0.1514,1,6.0,0,16463,8260,0,0.0,0.0
22023,LA,Cameron,0,0,0.2984,2,2.0,1,4768,2194,0,0.0,0.0
39027,OH,Clinton,0,0,0.3038,2,6.0,0,41938,18703,0,0.0,0.0
27137,MN,St. Louis,0,2,0.3054,2,2.0,1,200514,91517,0,0.0,2.185386321667013
39093,OH,Lorain,1,1,0.4499,2,1.0,1,317910,148141,0,0.6750325703215181,0.6750325703215181
19015,IA,Boone,0,0,0.0255,1,3.0,1,26590,12466,0,0.0,0.0
48373,TX,Polk,0,0,0.9208,4,6.0,0,54186,26049,0,0.0,0.0
31051,NE,Dixon,0,0,0.3789,2,8.0,0,5491,2554,0,0.0,0.0
24025,MD,Harford,0,0,0.0789,1,1.0,1,264644,117699,0,0.0,0.0
45037,SC,Edgefield,0,0,0.8476,4,2.0,1,27607,13174,0,0.0,0.0
51001,VA,Accomack,0,0,0.8597,4,9.0,0,33239,17433,0,0.0,0.0
55015,WI,Calumet,0,0,0.0115,1,3.0,1,53199,24422,0,0.0,0.0
21121,KY,Knox,0,0,0.8584,4,7.0,0,29794,12865,0,0.0,0.0
26067,MI,Ionia,0,0,0.3296,2,1.0,1,66262,28028,0,0.0,0.0
37129,NC,New Hanover,1,0,0.4289,2,2.0,1,238852,106661,0,0.9375498073335147,0.0
47131,TN,Obion,0,0,0.6064,3,7.0,0,30411,14289,0,0.0,0.0
21035,KY,Calloway,0,1,0.5482,3,7.0,0,38280,15074,0,0.0,6.6339392331166245
51003,VA,Albemarle,0,0,0.2469,1,3.0,1,115676,51209,0,0.0,0.0
47147,TN,Robertson,0,0,0.279,2,1.0,1,76776,32076,0,0.0,0.0
51043,VA,Clarke,0,0,0.0598,1,1.0,1,15466,8114,0,0.0,0.0
53023,WA,Garfield,0,0,0.2456,1,8.0,0,2363,1234,0,0.0,0.0
21109,KY,Jackson,0,0,0.664,3,9.0,0,13104,5979,0,0.0,0.0
27031,MN,Cook,0,0,0.084,1,9.0,0,5639,3300,0,0.0,0.0
45073,SC,Oconee,1,1,0.6968,3,4.0,0,81221,42683,0,2.342853126537497,2.342853126537497
22033,LA,East Baton Rouge,2,1,0.846,4,2.0,1,448467,165948,0,1.2051968086388507,0.6025984043194254
28021,MS,Claiborne,0,0,0.819,4,8.0,0,8617,3346,0,0.0,0.0
24037,MD,St. Mary's,0,1,0.2466,1,3.0,1,115281,45947,0,0.0,2.1764206585848913
26081,MI,Kent,2,6,0.4464,2,1.0,1,661354,252471,0,0.792170189843586,2.376510569530758
37147,NC,Pitt,0,0,0.9001,4,3.0,1,175119,64166,0,0.0,0.0
30009,MT,Carbon,0,0,0.1241,1,3.0,1,11419,6451,0,0.0,0.0
31167,NE,Stanton,0,0,0.0054,1,9.0,0,5856,2712,0,0.0,0.0
13001,GA,Appling,0,0,0.9122,4,7.0,0,18457,8070,0,0.0,0.0
19099,IA,Jasper,0,0,0.2078,1,2.0,1,37919,17212,0,0.0,0.0
28153,MS,Wayne,0,0,0.9119,4,9.0,0,19703,8469,0,0.0,0.0
48101,TX,Cottle,0,0,0.6732,3,9.0,0,1294,680,1,,
51081,VA,Greensville,0,0,0.8979,4,6.0,0,11133,4906,0,0.0,0.0
12105,FL,Polk,1,5,0.8912,4,2.0,1,818330,349995,0,0.28571836740524864,1.4285918370262431
48503,TX,Young,0,0,0.5345,3,7.0,0,18124,8102,0,0.0,0.0
01123,AL,Tallapoosa,0,0,0.8692,4,6.0,0,40677,20930,0,0.0,0.0
33015,NH,Rockingham,0,2,0.02,1,1.0,1,320689,160873,0,0.0,1.2432166988866995
08105,CO,Rio Grande,0,0,0.7868,4,9.0,0,11188,5352,0,0.0,0.0
19149,IA,Plymouth,0,0,0.0624,1,6.0,0,25722,11487,0,0.0,0.0
36123,NY,Yates,0,0,0.5724,3,6.0,0,24472,11467,0,0.0,0.0
53033,WA,King,9,12,0.3761,2,1.0,1,2271380,872819,0,1.0311416227190286,1.374855496958705
41017,OR,Deschutes,2,2,0.2634,2,3.0,1,208513,98451,0,2.0314674304984206,2.0314674304984206
19155,IA,Pottawattamie,0,0,0.4944,2,2.0,1,93179,41282,0,0.0,0.0
29229,MO,Wright,0,0,0.749,3,8.0,0,19403,8419,0,0.0,0.0
30101,MT,Toole,0,0,0.6023,3,9.0,0,5133,2125,0,0.0,0.0
36107,NY,Tioga,0,0,0.1505,1,3.0,1,47715,23641,0,0.0,0.0
48287,TX,Lee,0,0,0.7856,4,8.0,0,18240,8600,0,0.0,0.0
13121,GA,Fulton,6,8,0.6599,3,1.0,1,1079105,409322,0,1.4658386307112736,1.9544515076150315
48073,TX,Cherokee,0,0,0.9717,4,6.0,0,52217,21965,0,0.0,0.0
29007,MO,Audrain,0,0,0.7105,3,6.0,0,24394,10898,0,0.0,0.0
45029,SC,Colleton,0,0,0.966,4,6.0,0,38874,18149,0,0.0,0.0
55055,WI,Jefferson,0,1,0.1276,1,4.0,0,85743,39650,0,0.0,2.5220680958385877
05055,AR,Greene,0,0,0.6917,3,4.0,0,46743,19440,0,0.0,0.0
48191,TX,Hall,0,0,0.8689,4,9.0,0,2818,1383,0,0.0,0.0
55013,WI,Burnett,0,0,0.1928,1,8.0,0,17092,10669,0,0.0,0.0
35057,NM,Torrance,0,0,0.7712,4,2.0,1,15633,7613,0,0.0,0.0
53049,WA,Pacific,0,0,0.7038,3,7.0,0,24200,14719,0,0.0,0.0
37141,NC,Pender,0,0,0.5606,3,2.0,1,68521,31145,0,0.0,0.0
48221,TX,Hood,0,0,0.525,3,4.0,0,67774,34505,0,0.0,0.0
46117,SD,Stanley,0,0,0.0452,1,9.0,0,3043,1455,0,0.0,0.0
32031,NV,Washoe,0,1,0.6971,3,2.0,1,498022,211633,0,0.0,0.4725161009861411
21007,KY,Ballard,0,0,0.2507,2,3.0,1,7582,3769,0,0.0,0.0
48009,TX,Archer,0,0,0.2657,2,3.0,1,9029,4227,0,0.0,0.0
48023,TX,Baylor,0,0,0.462,2,9.0,0,3463,1634,0,0.0,0.0
48405,TX,San Augustine,0,0,0.9885,4,9.0,0,7833,4195,0,0.0,0.0
32029,NV,Storey,0,0,0.1836,1,2.0,1,4177,2612,0,0.0,0.0
13249,GA,Schley,0,0,0.4973,2,8.0,0,4526,2140,0,0.0,0.0
48313,TX,Madison,0,0,0.9131,4,8.0,0,13742,5008,0,0.0,0.0
06077,CA,San Joaquin,0,2,0.8718,4,2.0,1,800965,295094,0,0.0,0.6777501406331542
28159,MS,Winston,0,0,0.8543,4,9.0,0,17416,8135,0,0.0,0.0
21103,KY,Henry,0,0,0.5845,3,1.0,1,15973,7260,0,0.0,0.0
21167,KY,Mercer,0,0,0.1591,1,6.0,0,23097,10901,0,0.0,0.0
31183,NE,Wheeler,0,0,0.0385,1,9.0,0,775,423,1,,
21135,KY,Lewis,0,0,0.5495,3,8.0,0,12973,6111,0,0.0,0.0
27051,MN,Grant,0,0,0.1998,1,9.0,0,6139,2910,0,0.0,0.0
28053,MS,Humphreys,0,0,0.9787,4,8.0,0,7216,3175,0,0.0,0.0
01025,AL,Clarke,0,0,0.8365,4,9.0,0,22337,10546,0,0.0,0.0
20017,KS,Chase,0,0,0.2358,1,8.0,0,2579,1263,0,0.0,0.0
21221,KY,Trigg,0,1,0.6672,3,2.0,1,14369,7359,0,0.0,13.588802826470987
01069,AL,Houston,0,2,0.7175,3,3.0,1,108462,48032,0,0.0,4.1638907395069955
46003,SD,Aurora,0,0,0.104,1,9.0,0,2782,1219,0,0.0,0.0
02013,AK,Aleutians East,0,0,0.7754,4,9.0,0,3461,1652,0,0.0,0.0
31061,NE,Franklin,0,0,0.1129,1,9.0,0,2825,1475,0,0.0,0.0
24029,MD,Kent,0,0,0.4353,2,6.0,0,19303,10284,0,0.0,0.0
20037,KS,Crawford,0,0,0.7213,3,4.0,0,38764,14516,0,0.0,0.0
27023,MN,Chippewa,0,0,0.6452,3,7.0,0,12172,5437,0,0.0,0.0
46103,SD,Pennington,0,0,0.5539,3,3.0,1,115903,52071,0,0.0,0.0
45049,SC,Hampton,0,0,0.9621,4,8.0,0,18122,8201,0,0.0,0.0
16043,ID,Fremont,0,0,0.5504,3,8.0,0,14196,6063,0,0.0,0.0
13029,GA,Bryan,0,0,0.3115,2,2.0,1,49739,16824,0,0.0,0.0
51053,VA,Dinwiddie,0,0,0.3261,2,1.0,1,28343,13653,0,0.0,0.0
12111,FL,St. Lucie,0,2,0.7906,4,2.0,1,373586,187209,0,0.0,1.0683247066113275
36055,NY,Monroe,4,4,0.5943,3,1.0,1,748482,327886,0,1.2199361973368792,1.2199361973368792
46083,SD,Lincoln,0,0,0.0309,1,2.0,1,73238,27195,0,0.0,0.0
55017,WI,Chippewa,0,0,0.1056,1,3.0,1,66970,31035,0,0.0,0.0
20207,KS,Woodson,0,0,0.2491,1,9.0,0,3115,1602,0,0.0,0.0
21157,KY,Marshall,0,0,0.1699,1,8.0,0,31744,16011,0,0.0,0.0
13065,GA,Clinch,0,0,0.9348,4,8.0,0,6746,2867,0,0.0,0.0
13185,GA,Lowndes,0,0,0.8702,4,3.0,1,120712,40644,0,0.0,0.0
15005,HI,Kalawao,0,0,0.1871,1,3.0,1,81,57,1,,
15007,HI,Kauai,0,1,0.3964,2,5.0,0,73851,35508,0,0.0,2.816266756787203
26099,MI,Macomb,1,2,0.4079,2,1.0,1,875101,398968,0,0.2506466684044836,0.5012933368089671
13287,GA,Turner,0,0,0.9675,4,9.0,0,8909,3814,0,0.0,0.0
17079,IL,Jasper,0,0,0.0875,1,9.0,0,9144,4424,0,0.0,0.0
48331,TX,Milam,0,0,0.798,4,6.0,0,25951,12107,0,0.0,0.0
18147,IN,Spencer,0,0,0.0369,1,8.0,0,19910,9651,0,0.0,0.0
21099,KY,Hart,0,0,0.8037,4,8.0,0,19724,8871,0,0.0,0.0
21137,KY,Lincoln,0,0,0.5835,3,9.0,0,24776,11062,0,0.0,0.0
30005,MT,Blaine,0,0,0.9443,4,9.0,0,6899,2705,0,0.0,0.0
51710,VA,Norfolk,2,1,0.8594,4,1.0,1,230930,77488,0,2.5810448069378484,1.2905224034689242
48389,TX,Reeves,0,0,0.9548,4,7.0,0,11770,4036,0,0.0,0.0
51155,VA,Pulaski,0,0,0.2011,1,3.0,1,33655,17505,0,0.0,0.0
37179,NC,Union,0,0,0.2008,1,1.0,1,256452,107084,0,0.0,0.0
38053,ND,McKenzie,0,0,0.468,2,7.0,0,14252,4316,0,0.0,0.0
12091,FL,Okaloosa,0,0,0.5266,3,2.0,1,218464,87815,0,0.0,0.0
06001,CA,Alameda,1,3,0.5129,3,1.0,1,1622188,674466,0,0.14826544258717267,0.444796327761518
17013,IL,Calhoun,0,0,0.0541,1,1.0,1,4317,2343,0,0.0,0.0
18085,IN,Kosciusko,0,1,0.3926,2,4.0,0,80364,34713,0,0.0,2.880765131218852
28103,MS,Noxubee,0,0,0.964,4,9.0,0,9914,4197,0,0.0,0.0
05147,AR,Woodruff,0,0,0.7671,4,9.0,0,5964,2990,0,0.0,0.0
34015,NJ,Gloucester,0,1,0.2173,1,1.0,1,308423,134828,0,0.0,0.7416857032663838
33011,NH,Hillsborough,1,2,0.2234,1,2.0,1,427354,192509,0,0.5194562332150704,1.0389124664301408
30045,MT,Judith Basin,0,0,0.049,1,8.0,0,2093,1144,0,0.0,0.0
37121,NC,Mitchell,0,0,0.5689,3,8.0,0,14999,8029,0,0.0,0.0
30077,MT,Powell,0,0,0.2319,1,8.0,0,7133,3548,0,0.0,0.0
41053,OR,Polk,0,0,0.6395,3,2.0,1,89805,37457,0,0.0,0.0
41065,OR,Wasco,0,0,0.8937,4,7.0,0,26333,12009,0,0.0,0.0
46105,SD,Perkins,0,0,0.3417,2,9.0,0,2834,1475,0,0.0,0.0
19173,IA,Taylor,0,0,0.1292,1,9.0,0,5924,2728,0,0.0,0.0
01129,AL,Washington,0,0,0.3217,2,8.0,0,15022,7260,0,0.0,0.0
39039,OH,Defiance,0,0,0.2529,2,6.0,0,38315,17097,0,0.0,0.0
54025,WV,Greenbrier,0,0,0.4537,2,6.0,0,32149,16701,0,0.0,0.0
17121,IL,Marion,0,0,0.6036,3,7.0,0,36673,16728,0,0.0,0.0
51051,VA,Dickenson,0,0,0.4629,2,9.0,0,13640,7068,0,0.0,0.0
51007,VA,Amelia,0,0,0.3853,2,1.0,1,13480,6624,0,0.0,0.0
13243,GA,Randolph,0,0,0.9882,4,8.0,0,6078,3080,0,0.0,0.0
35029,NM,Luna,0,0,0.9997,4,6.0,0,25316,10598,0,0.0,0.0
48355,TX,Nueces,1,0,0.9351,4,2.0,1,352289,139385,0,0.7174373139146968,0.0
56045,WY,Weston,0,0,0.3331,2,9.0,0,6808,3383,0,0.0,0.0
17187,IL,Warren,0,0,0.5441,3,6.0,0,16185,7188,0,0.0,0.0
01089,AL,Madison,1,3,0.3509,2,2.0,1,412600,170546,0,0.5863520692364523,1.759056207709357
47189,TN,Wilson,0,0,0.175,1,1.0,1,163674,69132,0,0.0,0.0
48063,TX,Camp,0,0,0.917,4,8.0,0,13000,5343,0,0.0,0.0
40067,OK,Jefferson,0,0,0.8056,4,8.0,0,5347,2457,0,0.0,0.0
54085,WV,Ritchie,0,0,0.2609,2,8.0,0,8167,4265,0,0.0,0.0
19145,IA,Page,0,0,0.3878,2,6.0,0,15014,7515,0,0.0,0.0
20087,KS,Jefferson,0,0,0.0197,1,3.0,1,18327,9004,0,0.0,0.0
22045,LA,Iberia,0,0,0.936,4,4.0,0,67659,28303,0,0.0,0.0
02158,AK,Kusilvak,0,0,0.8568,4,9.0,0,8001,1915,0,0.0,0.0
37133,NC,Onslow,0,1,0.7948,4,3.0,1,213676,56203,0,0.0,1.779264452075512
27043,MN,Faribault,0,0,0.1629,1,8.0,0,13873,6766,0,0.0,0.0
47057,TN,Grainger,0,0,0.6128,3,2.0,1,24681,12670,0,0.0,0.0
48161,TX,Freestone,0,0,0.8088,4,9.0,0,20441,9428,0,0.0,0.0
42087,PA,Mifflin,0,1,0.5934,3,4.0,0,45922,21905,0,0.0,4.565167769915544
01041,AL,Crenshaw,0,0,0.685,3,8.0,0,13101,5998,0,0.0,0.0
51520,VA,Bristol,0,0,0.7696,4,2.0,1,16807,8087,0,0.0,0.0
48399,TX,Runnels,0,0,0.5148,3,8.0,0,9868,4476,0,0.0,0.0
48443,TX,Terrell,0,0,0.0859,1,9.0,0,687,384,1,,
20153,KS,Rawlins,0,0,0.3958,2,9.0,0,2463,1265,0,0.0,0.0
20193,KS,Thomas,0,0,0.1247,1,7.0,0,7865,3132,0,0.0,0.0
13161,GA,Jeff Davis,0,0,0.8785,4,9.0,0,14906,6183,0,0.0,0.0
19035,IA,Cherokee,0,0,0.1546,1,9.0,0,11605,5674,0,0.0,0.0
05145,AR,White,0,0,0.8482,4,4.0,0,78452,33151,0,0.0,0.0
28083,MS,Leflore,0,0,0.9411,4,6.0,0,26378,10093,0,0.0,0.0
29053,MO,Cooper,0,0,0.3716,2,3.0,1,16947,7555,0,0.0,0.0
26043,MI,Dickinson,0,0,0.0945,1,7.0,0,25982,13251,0,0.0,0.0
17197,IL,Will,0,2,0.244,1,1.0,1,700728,294310,0,0.0,0.6795555706567905
48117,TX,Deaf Smith,0,0,0.7245,3,6.0,0,18347,6160,0,0.0,0.0
46011,SD,Brookings,0,0,0.154,1,5.0,0,35980,11141,0,0.0,0.0
29047,MO,Clay,1,0,0.2692,2,1.0,1,259772,104646,0,0.9556026986220209,0.0
28027,MS,Coahoma,0,0,0.9895,4,6.0,0,20077,7886,0,0.0,0.0
18011,IN,Boone,0,0,0.0331,1,1.0,1,76120,30993,0,0.0,0.0
19057,IA,Des Moines,0,0,0.4174,2,5.0,0,38253,17804,0,0.0,0.0
19163,IA,Scott,0,0,0.3252,2,2.0,1,174270,74044,0,0.0,0.0
20143,KS,Ottawa,0,0,0.042,1,9.0,0,5818,2750,0,0.0,0.0
12023,FL,Columbia,0,0,0.9138,4,4.0,0,73063,33114,0,0.0,0.0
12059,FL,Holmes,0,0,0.8081,4,8.0,0,19944,9319,0,0.0,0.0
28047,MS,Harrison,0,0,0.9182,4,2.0,1,210612,88061,0,0.0,0.0
47011,TN,Bradley,0,0,0.6726,3,3.0,1,111579,49173,0,0.0,0.0
27017,MN,Carlton,0,0,0.3678,2,2.0,1,36825,16614,0,0.0,0.0
48315,TX,Marion,0,0,0.7315,3,8.0,0,9571,5371,0,0.0,0.0
36095,NY,Schoharie,0,0,0.3172,2,2.0,1,30105,15256,0,0.0,0.0
40117,OK,Pawnee,0,0,0.4979,2,1.0,1,15864,7206,0,0.0,0.0
36007,NY,Broome,1,3,0.7248,3,3.0,1,196077,86306,0,1.1586679952726346,3.476003985817904
48291,TX,Liberty,0,0,0.9739,4,1.0,1,108272,36124,0,0.0,0.0
39009,OH,Athens,0,0,0.5772,3,4.0,0,62706,22748,0,0.0,0.0
39081,OH,Jefferson,0,0,0.433,2,3.0,1,64026,31088,0,0.0,0.0
54083,WV,Randolph,0,0,0.5189,3,7.0,0,27350,13443,0,0.0,0.0
54049,WV,Marion,0,1,0.4394,2,4.0,0,55807,24905,0,0.0,4.015257980325235
34011,NJ,Cumberland,0,1,0.9793,4,3.0,1,152326,61749,0,0.0,1.6194594244441205
06057,CA,Nevada,0,0,0.2148,1,4.0,0,102037,57076,0,0.0,0.0
55031,WI,Douglas,0,0,0.2946,2,2.0,1,44264,21136,0,0.0,0.0
21199,KY,Pulaski,0,0,0.6456,3,5.0,0,66191,31194,0,0.0,0.0
37065,NC,Edgecombe,0,0,0.9605,4,3.0,1,48832,22587,0,0.0,0.0
48241,TX,Jasper,0,0,0.8737,4,6.0,0,32694,15248,0,0.0,0.0
49001,UT,Beaver,0,0,0.1457,1,9.0,0,7233,2651,0,0.0,0.0
13213,GA,Murray,0,0,0.6847,3,3.0,1,41035,17395,0,0.0,0.0
18075,IN,Jay,0,0,0.4626,2,6.0,0,20032,8771,0,0.0,0.0
26117,MI,Montcalm,0,0,0.4607,2,1.0,1,68154,30497,0,0.0,0.0
36083,NY,Rensselaer,0,0,0.4047,2,2.0,1,159305,70862,0,0.0,0.0
12021,FL,Collier,0,0,0.6141,3,2.0,1,404310,239103,0,0.0,0.0
35031,NM,McKinley,0,0,0.9695,4,5.0,0,68797,25374,0,0.0,0.0
13017,GA,Ben Hill,0,0,0.9265,4,7.0,0,17128,7469,0,0.0,0.0
05077,AR,Lee,0,0,0.9714,4,8.0,0,8201,3743,0,0.0,0.0
12003,FL,Baker,0,0,0.6188,3,1.0,1,28368,11364,0,0.0,0.0
13173,GA,Lanier,0,0,0.8011,4,3.0,1,10452,4112,0,0.0,0.0
20159,KS,Rice,0,0,0.1823,1,9.0,0,9260,3960,0,0.0,0.0
01015,AL,Calhoun,0,0,0.8145,4,3.0,1,116429,50089,0,0.0,0.0
28059,MS,Jackson,0,1,0.8288,4,2.0,1,146389,63914,0,0.0,1.564602434521388
21037,KY,Campbell,0,1,0.2103,1,1.0,1,93702,40230,0,0.0,2.4857071836937608
21057,KY,Cumberland,0,0,0.7544,4,9.0,0,6000,2988,0,0.0,0.0
28107,MS,Panola,0,0,0.8626,4,6.0,0,32669,14039,0,0.0,0.0
48195,TX,Hansford,0,0,0.4836,2,9.0,0,5071,1921,0,0.0,0.0
48071,TX,Chambers,0,0,0.4798,2,1.0,1,53876,18509,0,0.0,0.0
13239,GA,Quitman,0,0,0.8202,4,8.0,0,2280,1342,0,0.0,0.0
48199,TX,Hardin,0,0,0.6465,3,2.0,1,58261,24595,0,0.0,0.0
39143,OH,Sandusky,0,0,0.2622,2,4.0,0,58709,27427,0,0.0,0.0
23021,ME,Piscataquis,0,0,0.4804,2,8.0,0,17486,9978,0,0.0,0.0
17153,IL,Pulaski,0,0,0.6357,3,8.0,0,4911,2388,0,0.0,0.0
40107,OK,Okfuskee,0,0,0.8715,4,8.0,0,11300,5020,0,0.0,0.0
26145,MI,Saginaw,0,1,0.6707,3,3.0,1,187782,85437,0,0.0,1.1704530823881925
35039,NM,Rio Arriba,0,0,0.763,4,6.0,0,39876,18767,0,0.0,0.0
50005,VT,Caledonia,0,0,0.2844,2,9.0,0,30610,15498,0,0.0,0.0
51023,VA,Botetourt,0,0,0.013,1,2.0,1,34125,18196,0,0.0,0.0
17119,IL,Madison,0,0,0.2561,2,1.0,1,262752,116686,0,0.0,0.0
48085,TX,Collin,1,4,0.2997,2,1.0,1,1195359,452719,0,0.220887570435524,0.883550281742096
45001,SC,Abbeville,0,0,0.5988,3,6.0,0,24434,12084,0,0.0,0.0
31053,NE,Dodge,0,0,0.5135,3,4.0,0,37187,15830,0,0.0,0.0
12115,FL,Sarasota,3,6,0.3653,2,2.0,1,469013,297380,0,1.0088102764140159,2.0176205528280318
55077,WI,Marquette,0,0,0.2227,1,8.0,0,15838,8883,0,0.0,0.0
04015,AZ,Mohave,0,1,0.8489,4,3.0,1,223682,130603,0,0.0,0.7656791957305729
04025,AZ,Yavapai,0,1,0.5991,3,3.0,1,249081,149605,0,0.0,0.66842685739113
45051,SC,Horry,0,4,0.7022,3,2.0,1,397478,217753,0,0.0,1.8369436930834477
42091,PA,Montgomery,1,1,0.2119,1,1.0,1,868742,392081,0,0.25504933929468654,0.25504933929468654
16061,ID,Lewis,0,0,0.7146,3,8.0,0,3739,1970,0,0.0,0.0
51720,VA,Norton,0,0,0.769,4,7.0,0,3492,1452,0,0.0,0.0
34027,NJ,Morris,3,5,0.1667,1,1.0,1,514423,241878,0,1.2402946940192991,2.0671578233654984
29211,MO,Sullivan,0,0,0.5068,3,9.0,0,5797,2823,0,0.0,0.0
20135,KS,Ness,0,0,0.0999,1,9.0,0,2618,1286,0,0.0,0.0
48039,TX,Brazoria,0,0,0.6519,3,1.0,1,398938,149064,0,0.0,0.0
51790,VA,Staunton,0,0,0.6048,3,3.0,1,25915,11809,0,0.0,0.0
31029,NE,Chase,0,0,0.272,2,9.0,0,3724,1777,0,0.0,0.0
39113,OH,Montgomery,1,5,0.6904,3,2.0,1,533796,227580,0,0.4394059231918446,2.197029615959223
48447,TX,Throckmorton,0,0,0.1581,1,9.0,0,1526,776,1,,
13221,GA,Oglethorpe,0,0,0.4645,2,3.0,1,15754,7359,0,0.0,0.0
05029,AR,Conway,0,0,0.7461,3,6.0,0,21077,9876,0,0.0,0.0
29147,MO,Nodaway,0,0,0.2151,1,6.0,0,20695,8000,0,0.0,0.0
38073,ND,Ransom,0,0,0.0935,1,8.0,0,5603,2719,0,0.0,0.0
26017,MI,Bay,0,0,0.294,2,3.0,1,102500,49956,0,0.0,0.0
47157,TN,Shelby,2,4,0.8708,4,1.0,1,910042,350189,0,0.5711201665386405,1.142240333077281
06007,CA,Butte,0,0,0.8225,4,3.0,1,207172,82641,0,0.0,0.0
27115,MN,Pine,0,0,0.4919,2,8.0,0,30197,15221,0,0.0,0.0
48021,TX,Bastrop,0,0,0.7566,4,1.0,1,110778,43823,0,0.0,0.0
53039,WA,Klickitat,0,0,0.6414,3,9.0,0,23589,12328,0,0.0,0.0
53055,WA,San Juan,0,0,0.1527,1,9.0,0,18566,11832,0,0.0,0.0
55009,WI,Brown,1,2,0.3007,2,2.0,1,271417,112852,0,0.8861163293517174,1.7722326587034347
20205,KS,Wilson,0,0,0.4566,2,9.0,0,8382,3969,0,0.0,0.0
22069,LA,Natchitoches,0,2,0.9281,4,6.0,0,36291,13896,0,0.0,14.392630972941856
22109,LA,Terrebonne,0,1,0.7821,4,3.0,1,103616,42842,0,0.0,2.3341580691844452
13155,GA,Irwin,0,0,0.8282,4,9.0,0,9120,4036,0,0.0,0.0
02185,AK,North Slope,0,0,0.7747,4,9.0,0,10603,3875,0,0.0,0.0
26011,MI,Arenac,0,0,0.377,2,8.0,0,15145,8315,0,0.0,0.0
19111,IA,Lee,0,0,0.2631,2,7.0,0,32565,15713,0,0.0,0.0
20141,KS,Osborne,0,0,0.0687,1,9.0,0,3427,1722,0,0.0,0.0
26047,MI,Emmet,0,0,0.1149,1,7.0,0,34123,17875,0,0.0,0.0
19071,IA,Fremont,0,0,0.0146,1,8.0,0,6458,3276,0,0.0,0.0
23015,ME,Lincoln,0,0,0.1094,1,8.0,0,36507,20907,0,0.0,0.0
36099,NY,Seneca,0,0,0.5737,3,6.0,0,32349,15396,0,0.0,0.0
